Date,Store ID,Product ID,Category,Region,Inventory Level,Price,Discount,Weather Condition,Holiday/Promotion,Seasonality,Competitor Pricing,Demand Forecast,Units Sold,Units Ordered
14-09-2024,1031,2527,Clothing,South,485,1563.6,0.38,Rainy,No,Festive,1701.32,89,45,83
15-09-2024,1009,2038,Home,North,142,501.13,0.46,Rainy,No,Festive,511.36,145,137,128
16-09-2024,1010,2450,Clothing,South,387,131.44,0.12,Cloudy,Yes,Festive,134.89,62,56,74
17-09-2024,1027,2351,Electronics,East,366,814.28,0.13,Sunny,No,Festive,853.86,159,103,155
18-09-2024,1045,2987,Beauty,South,312,314.42,0.48,Sunny,No,Summer,288.04,136,87,137
19-09-2024,1007,2610,Electronics,South,231,625.5,0.41,Cloudy,Yes,Monsoon,584.07,108,59,115
20-09-2024,1039,2694,Beauty,West,348,2684.33,0.5,Sunny,No,Winter,2805.97,100,83,93
21-09-2024,1021,2062,Electronics,West,429,2020.83,0.47,Rainy,Yes,Monsoon,2072.65,144,126,146
22-09-2024,1033,2224,Home,South,103,1251.9,0.2,Rainy,No,Summer,1243.43,99,80,113
23-09-2024,1044,2402,Electronics,West,385,2916.53,0.04,Cloudy,No,Monsoon,2780.98,174,172,158
24-09-2024,1034,2844,Electronics,South,367,2157.8,0.46,Sunny,Yes,Summer,2036.43,109,107,100
25-09-2024,1034,2411,Clothing,East,483,2593.66,0.32,Rainy,Yes,Winter,2661.86,150,92,168
26-09-2024,1024,2559,Home,East,26,1349.33,0.12,Sunny,No,Summer,1414.73,101,26,117
27-09-2024,1033,2469,Electronics,South,497,1817.61,0.44,Cloudy,No,Festive,1821.03,224,137,254
28-09-2024,1005,2601,Electronics,South,212,538.14,0.26,Rainy,No,Festive,529.3,122,104,98
29-09-2024,1040,2938,Beauty,West,33,1290.21,0.39,Rainy,No,Summer,1232.7,69,33,62
30-09-2024,1036,2219,Home,West,461,2783.7,0.32,Cloudy,Yes,Festive,3060.26,132,111,128
01-10-2024,1000,2049,Home,North,142,1204.76,0.24,Cloudy,Yes,Monsoon,1157.48,164,134,188
02-10-2024,1011,2127,Clothing,South,55,2897.74,0.09,Sunny,No,Winter,2868.15,82,42,78
03-10-2024,1034,2168,Electronics,West,145,2455.66,0.19,Sunny,No,Summer,2394.13,171,145,171
04-10-2024,1005,2827,Electronics,West,321,2780.96,0.06,Sunny,Yes,Winter,3051.67,183,102,159
05-10-2024,1016,2518,Beauty,South,228,2697.01,0.06,Rainy,Yes,Monsoon,2894.24,43,38,48
06-10-2024,1008,2297,Electronics,West,394,2550.44,0.07,Sunny,Yes,Festive,2349.66,140,122,145
07-10-2024,1001,2774,Home,North,221,304.99,0.22,Rainy,Yes,Festive,275.07,138,120,149
08-10-2024,1017,2229,Clothing,North,166,2169.68,0.31,Rainy,Yes,Monsoon,1981.1,229,166,192
09-10-2024,1048,2131,Electronics,North,105,2914.88,0.49,Sunny,Yes,Monsoon,2739.84,164,105,151
10-10-2024,1035,2723,Home,South,252,1860.93,0.44,Cloudy,Yes,Festive,1723.87,133,125,153
11-10-2024,1027,2854,Clothing,East,452,824.71,0.25,Cloudy,Yes,Festive,863.13,217,114,240
12-10-2024,1040,2129,Home,North,80,1836.21,0.31,Sunny,No,Summer,1815.52,66,53,54
13-10-2024,1036,2820,Electronics,West,369,860.38,0.3,Rainy,Yes,Festive,849.16,205,170,185
14-10-2024,1048,2598,Beauty,East,495,2601.26,0.28,Sunny,Yes,Summer,2829.06,174,144,172
15-10-2024,1025,2738,Home,North,10,932.52,0.31,Sunny,Yes,Monsoon,858.38,70,10,83
16-10-2024,1003,2061,Electronics,West,105,2818.18,0.1,Cloudy,No,Summer,2623.39,108,54,87
17-10-2024,1039,2182,Electronics,South,159,1533.33,0.5,Cloudy,Yes,Winter,1629.9,189,147,161
18-10-2024,1035,2445,Clothing,South,186,2508.74,0.27,Rainy,No,Summer,2531.99,147,124,152
19-10-2024,1030,2674,Home,South,217,1151.89,0.08,Cloudy,Yes,Summer,1162.81,189,125,156
20-10-2024,1029,2978,Electronics,North,73,240.57,0.32,Cloudy,No,Summer,226.81,61,33,56
21-10-2024,1049,2707,Home,South,117,2333.01,0.32,Rainy,No,Winter,2357.7,99,72,96
22-10-2024,1033,2258,Home,West,280,533.77,0.12,Rainy,Yes,Festive,586.77,132,86,153
23-10-2024,1018,2235,Clothing,South,159,1739.96,0.11,Rainy,Yes,Festive,1829.87,195,159,172
24-10-2024,1017,2619,Electronics,East,71,1549.05,0.47,Rainy,No,Winter,1433.48,136,71,136
25-10-2024,1029,2417,Clothing,East,120,2030.86,0.37,Sunny,Yes,Winter,2092.12,169,120,191
26-10-2024,1020,2384,Beauty,East,97,1070.66,0.19,Rainy,Yes,Summer,1104,207,97,248
27-10-2024,1002,2631,Home,West,353,357.22,0.43,Rainy,No,Monsoon,354.53,213,146,235
28-10-2024,1005,2977,Electronics,West,379,101.92,0.2,Cloudy,Yes,Monsoon,94.95,119,97,139
29-10-2024,1037,2740,Clothing,South,457,740.12,0.11,Sunny,No,Monsoon,694.63,46,38,46
30-10-2024,1012,2791,Home,East,149,940.24,0,Cloudy,No,Monsoon,1005.16,30,15,25
31-10-2024,1044,2762,Beauty,South,49,150.06,0.07,Rainy,Yes,Winter,145.89,128,49,111
01-11-2024,1002,2833,Clothing,East,142,2448.34,0.19,Sunny,Yes,Monsoon,2569.64,116,78,125
02-11-2024,1047,2321,Beauty,West,426,1825.79,0.17,Sunny,No,Festive,1704.52,179,159,154
03-11-2024,1027,2257,Electronics,East,374,259.42,0.26,Sunny,No,Winter,248.84,135,90,127
04-11-2024,1021,2503,Clothing,West,197,2010,0.25,Cloudy,No,Monsoon,1958.02,145,85,124
05-11-2024,1039,2532,Clothing,South,124,2922.56,0,Cloudy,No,Monsoon,3017.66,55,47,65
06-11-2024,1039,2076,Beauty,East,459,2518.11,0.14,Cloudy,Yes,Festive,2483.97,90,45,98
07-11-2024,1011,2202,Beauty,West,73,1690.06,0.13,Sunny,No,Summer,1663.4,172,73,139
08-11-2024,1022,2863,Clothing,East,419,2545.06,0.27,Rainy,Yes,Winter,2456.99,205,165,189
09-11-2024,1030,2038,Home,West,308,2797.6,0.25,Sunny,Yes,Winter,2667.63,214,158,208
10-11-2024,1017,2453,Clothing,South,93,2503.56,0.23,Rainy,Yes,Winter,2294.75,72,38,78
11-11-2024,1006,2184,Beauty,South,345,714.78,0.15,Sunny,No,Monsoon,677.39,140,89,159
12-11-2024,1007,2789,Home,West,403,2599.32,0.31,Sunny,No,Winter,2495.21,187,161,221
13-11-2024,1018,2858,Home,South,242,1748.85,0.08,Sunny,Yes,Monsoon,1616.99,41,28,36
14-11-2024,1028,2189,Clothing,North,88,120.92,0.02,Rainy,No,Summer,125.37,105,66,104
15-11-2024,1043,2357,Electronics,South,468,2867.5,0.3,Cloudy,Yes,Festive,2976.12,96,78,86
16-11-2024,1019,2840,Electronics,East,286,1196.22,0.08,Cloudy,Yes,Festive,1245.67,74,63,77
17-11-2024,1049,2392,Electronics,South,467,2974.83,0.05,Cloudy,Yes,Summer,3246.27,194,122,222
18-11-2024,1041,2636,Beauty,North,143,511.95,0,Rainy,No,Monsoon,529.34,132,123,151
19-11-2024,1029,2924,Electronics,North,477,1055.68,0.44,Cloudy,Yes,Festive,1105.16,135,71,127
20-11-2024,1046,2255,Beauty,West,18,1528.75,0.24,Sunny,Yes,Festive,1474.75,187,18,191
21-11-2024,1021,2101,Clothing,East,25,2867.47,0.49,Rainy,No,Monsoon,2617.23,139,25,158
22-11-2024,1009,2910,Clothing,East,196,2604.73,0.15,Sunny,Yes,Monsoon,2860.56,132,117,137
23-11-2024,1025,2767,Home,West,89,2694.56,0.19,Sunny,No,Monsoon,2461.93,68,66,81
24-11-2024,1032,2593,Beauty,East,478,574.3,0.48,Sunny,No,Summer,601.18,69,40,73
25-11-2024,1027,2434,Beauty,East,148,1604.98,0.48,Sunny,Yes,Festive,1446.57,166,110,174
26-11-2024,1009,2032,Home,North,304,864.33,0.33,Rainy,Yes,Festive,813.8,161,159,131
27-11-2024,1028,2248,Beauty,North,116,643.49,0.08,Sunny,No,Festive,619.76,176,116,142
28-11-2024,1043,2567,Beauty,South,84,168.12,0.08,Rainy,Yes,Monsoon,181.83,73,39,63
29-11-2024,1017,2728,Beauty,East,201,1006.86,0.13,Cloudy,Yes,Festive,1001.53,126,100,133
30-11-2024,1041,2774,Home,South,369,1043.34,0.14,Sunny,Yes,Summer,1118.16,148,99,140
01-12-2024,1000,2255,Beauty,North,149,684.92,0.22,Cloudy,No,Monsoon,621.37,221,149,231
02-12-2024,1022,2015,Home,East,127,458.05,0.27,Rainy,No,Festive,448.17,131,127,109
03-12-2024,1016,2233,Beauty,North,429,817.3,0.38,Cloudy,Yes,Winter,853.59,210,164,192
04-12-2024,1042,2356,Electronics,West,300,2614.68,0.28,Cloudy,Yes,Summer,2478.23,64,54,69
05-12-2024,1036,2783,Beauty,South,251,2409.52,0.15,Sunny,Yes,Winter,2186.75,114,85,106
06-12-2024,1030,2604,Beauty,East,217,728.32,0.34,Rainy,Yes,Summer,766.03,170,88,161
07-12-2024,1024,2729,Clothing,South,181,1266.4,0.34,Cloudy,No,Festive,1366.29,192,127,216
08-12-2024,1003,2398,Electronics,North,363,1163.48,0.13,Cloudy,Yes,Winter,1264.43,44,41,42
09-12-2024,1008,2790,Beauty,South,275,2079.11,0.09,Cloudy,No,Winter,1995.03,113,109,91
10-12-2024,1027,2706,Electronics,East,348,1697.74,0.29,Cloudy,Yes,Festive,1696.23,206,180,223
11-12-2024,1029,2986,Home,North,361,2037.98,0.33,Rainy,No,Summer,2013.19,100,60,116
12-12-2024,1046,2529,Beauty,West,264,2131.94,0.02,Cloudy,No,Monsoon,2263.09,128,121,103
13-12-2024,1023,2492,Home,South,43,1644.47,0.38,Rainy,No,Winter,1541.82,89,43,100
14-12-2024,1032,2047,Electronics,East,59,1070.77,0.4,Rainy,No,Summer,988.22,179,59,166
15-12-2024,1019,2658,Beauty,West,168,1953.96,0.15,Sunny,No,Monsoon,2049.41,109,94,118
16-12-2024,1008,2088,Beauty,East,464,366.18,0.13,Sunny,No,Winter,331.64,36,19,28
17-12-2024,1007,2776,Beauty,South,73,1450.08,0.09,Rainy,No,Monsoon,1564.15,142,73,158
18-12-2024,1023,2884,Home,North,279,2586.14,0.41,Rainy,Yes,Winter,2521.81,208,143,195
19-12-2024,1013,2662,Beauty,North,146,1077.47,0.28,Cloudy,Yes,Monsoon,1076.83,204,146,192
20-12-2024,1017,2217,Beauty,North,465,2108.53,0.37,Cloudy,No,Summer,2236.12,78,42,70
21-12-2024,1000,2329,Electronics,North,300,1794.72,0.39,Sunny,No,Monsoon,1683.76,160,159,133
22-12-2024,1011,2783,Home,North,290,639.53,0.23,Rainy,No,Winter,639.93,138,129,133
23-12-2024,1028,2735,Home,West,13,2793.9,0.11,Rainy,No,Winter,2953.68,57,13,52
24-12-2024,1036,2754,Home,West,159,2924.48,0.12,Cloudy,No,Monsoon,2890.82,53,51,62
25-12-2024,1025,2444,Clothing,East,439,1941.51,0.48,Rainy,Yes,Summer,2112.25,90,70,104
26-12-2024,1032,2813,Beauty,North,141,2676.5,0.18,Sunny,No,Festive,2934.66,89,87,98
27-12-2024,1042,2538,Clothing,South,258,1439.93,0.1,Rainy,Yes,Festive,1575.63,158,81,146
28-12-2024,1014,2911,Home,West,227,1796.04,0.47,Cloudy,No,Festive,1809.32,234,188,235
29-12-2024,1022,2196,Beauty,East,181,596.72,0.46,Cloudy,No,Monsoon,605.83,185,114,175
30-12-2024,1028,2383,Electronics,West,65,553.72,0.03,Cloudy,No,Festive,546.51,79,53,85
31-12-2024,1020,2236,Electronics,South,237,2952.2,0.19,Sunny,Yes,Summer,2709.56,85,46,82
01-01-2025,1018,2125,Clothing,North,433,415.17,0.37,Sunny,No,Summer,439.29,216,189,247
02-01-2025,1004,2650,Clothing,East,368,1434.41,0.32,Sunny,Yes,Festive,1329.4,53,49,60
03-01-2025,1022,2852,Clothing,East,203,822.75,0.06,Sunny,Yes,Monsoon,879.23,129,106,124
04-01-2025,1035,2175,Beauty,East,284,1798.98,0.44,Sunny,No,Winter,1701.18,233,139,216
05-01-2025,1019,2942,Beauty,West,112,2037.3,0.43,Rainy,Yes,Winter,2033.46,184,106,182
06-01-2025,1007,2885,Clothing,South,225,163.42,0.24,Sunny,No,Winter,167.67,146,75,148
07-01-2025,1008,2303,Home,West,106,2123.36,0.01,Cloudy,No,Monsoon,2174.42,186,106,151
08-01-2025,1013,2581,Beauty,West,405,2407.18,0.03,Cloudy,Yes,Winter,2328.72,159,138,130
09-01-2025,1005,2558,Home,East,171,998.85,0.17,Rainy,Yes,Monsoon,949.77,162,159,132
10-01-2025,1000,2794,Beauty,North,487,2063.43,0.42,Rainy,Yes,Summer,2059.97,72,41,76
11-01-2025,1008,2605,Beauty,North,357,1398.78,0.12,Rainy,Yes,Winter,1259.11,167,136,159
12-01-2025,1015,2501,Electronics,North,382,1315.68,0.48,Sunny,No,Summer,1242.78,176,104,145
13-01-2025,1015,2429,Clothing,East,429,479.75,0.01,Cloudy,Yes,Winter,511.19,122,68,133
14-01-2025,1011,2519,Beauty,West,477,1127.45,0.37,Rainy,Yes,Winter,1107.72,158,106,185
15-01-2025,1004,2771,Electronics,East,109,1722.22,0.24,Sunny,No,Monsoon,1711.09,171,109,202
16-01-2025,1039,2921,Home,South,343,1511.26,0.21,Rainy,No,Monsoon,1436,175,138,156
17-01-2025,1028,2705,Home,West,168,940.48,0.32,Rainy,Yes,Festive,911.53,107,103,126
18-01-2025,1045,2284,Electronics,North,193,1534.33,0.49,Sunny,Yes,Festive,1528.74,231,184,196
19-01-2025,1026,2847,Home,West,213,2828.97,0,Rainy,No,Festive,2948.03,60,32,67
20-01-2025,1010,2880,Beauty,West,279,533.88,0.43,Rainy,Yes,Festive,578.19,110,55,105
21-01-2025,1046,2583,Clothing,South,382,2214.39,0.46,Sunny,Yes,Summer,2391.72,244,152,238
22-01-2025,1049,2048,Electronics,West,95,1408.02,0.03,Cloudy,No,Monsoon,1477.05,75,48,69
23-01-2025,1027,2255,Beauty,West,307,1393.08,0.18,Rainy,Yes,Festive,1409.42,103,67,109
24-01-2025,1035,2870,Beauty,West,13,1025.65,0.37,Cloudy,Yes,Summer,1001.07,127,13,141
25-01-2025,1041,2711,Beauty,South,296,2682.62,0.13,Sunny,Yes,Festive,2827.97,141,81,167
26-01-2025,1018,2353,Clothing,East,420,2229.54,0.23,Cloudy,Yes,Winter,2180.93,104,98,106
27-01-2025,1034,2774,Clothing,North,444,373.79,0.2,Cloudy,Yes,Summer,366.35,153,122,129
28-01-2025,1030,2504,Clothing,South,173,2309.64,0.37,Cloudy,Yes,Festive,2337.08,183,115,184
29-01-2025,1043,2338,Electronics,North,61,715.75,0.03,Sunny,No,Winter,663.34,28,14,24
30-01-2025,1018,2546,Clothing,West,208,1025.9,0.18,Sunny,Yes,Monsoon,979.56,131,118,134
31-01-2025,1045,2165,Home,West,331,872.7,0.31,Sunny,Yes,Monsoon,846.29,185,109,178
01-02-2025,1023,2869,Clothing,South,390,2885.42,0.15,Sunny,No,Festive,2628.7,93,75,79
02-02-2025,1001,2611,Beauty,West,298,705.87,0.4,Rainy,No,Festive,684.95,114,92,136
03-02-2025,1006,2744,Beauty,North,92,736.08,0.26,Rainy,No,Summer,764.62,165,92,168
04-02-2025,1042,2785,Home,West,262,1323.96,0.19,Cloudy,Yes,Winter,1415.46,117,87,113
05-02-2025,1048,2107,Clothing,West,171,1151.79,0,Rainy,Yes,Festive,1133.01,78,62,66
06-02-2025,1030,2447,Beauty,West,347,1696.37,0.43,Cloudy,Yes,Festive,1604.32,206,146,174
07-02-2025,1016,2406,Clothing,North,395,910.76,0.4,Cloudy,No,Monsoon,852.7,127,90,143
08-02-2025,1026,2932,Beauty,West,83,2239.94,0.38,Cloudy,Yes,Summer,2410.66,192,83,171
09-02-2025,1035,2018,Home,North,321,689.63,0.04,Rainy,Yes,Summer,661.48,52,34,47
10-02-2025,1049,2585,Clothing,South,334,1368.25,0.28,Rainy,No,Monsoon,1359.88,67,37,69
11-02-2025,1042,2133,Electronics,North,433,1964.63,0.14,Cloudy,No,Monsoon,1903.22,56,49,58
12-02-2025,1009,2135,Clothing,West,107,898.64,0.13,Rainy,Yes,Monsoon,963.04,115,99,112
13-02-2025,1044,2534,Clothing,West,146,599.73,0.25,Sunny,Yes,Winter,602.96,198,146,168
14-02-2025,1013,2273,Electronics,North,144,835.08,0.24,Rainy,No,Summer,850.82,196,99,168
15-02-2025,1006,2168,Clothing,West,378,924.26,0.36,Sunny,Yes,Summer,933.9,221,212,214
16-02-2025,1038,2081,Beauty,North,402,2302.91,0.24,Cloudy,Yes,Monsoon,2135.23,58,30,58
17-02-2025,1039,2092,Electronics,East,307,2372.82,0.04,Cloudy,Yes,Festive,2419.24,177,89,197
18-02-2025,1008,2830,Clothing,North,115,411.34,0.35,Rainy,Yes,Festive,399.63,224,115,232
19-02-2025,1013,2216,Home,West,439,2398.61,0.28,Sunny,No,Winter,2308.39,151,100,175
20-02-2025,1007,2672,Beauty,East,97,1929.57,0.19,Rainy,Yes,Monsoon,1775.91,218,97,216
21-02-2025,1016,2891,Electronics,North,330,1060.8,0.14,Cloudy,Yes,Monsoon,1002.36,142,133,145
22-02-2025,1022,2688,Home,North,17,2738.85,0.09,Sunny,Yes,Monsoon,2898.62,165,17,191
23-02-2025,1015,2739,Home,West,410,1640.46,0.47,Rainy,Yes,Summer,1511.96,82,68,80
24-02-2025,1025,2924,Electronics,North,151,2420,0.47,Rainy,No,Winter,2484.71,145,77,123
25-02-2025,1008,2409,Clothing,West,87,1963.05,0.45,Rainy,Yes,Monsoon,1820.64,148,87,143
26-02-2025,1035,2669,Home,South,438,1298.03,0.37,Cloudy,No,Summer,1331.4,124,69,102
27-02-2025,1006,2156,Clothing,East,364,218.48,0.32,Cloudy,No,Monsoon,231.53,167,156,175
28-02-2025,1017,2215,Home,West,159,2578.61,0.48,Sunny,Yes,Festive,2803.9,244,159,200
01-03-2025,1007,2504,Home,West,441,516.35,0.38,Rainy,Yes,Monsoon,493.32,102,72,117
02-03-2025,1020,2958,Beauty,East,298,1374.13,0.06,Cloudy,No,Winter,1322.96,167,130,166
03-03-2025,1025,2585,Beauty,North,239,812.18,0.04,Sunny,No,Winter,786.05,79,42,76
04-03-2025,1002,2877,Home,West,485,1263.58,0.38,Rainy,Yes,Festive,1269.29,237,154,280
05-03-2025,1016,2585,Electronics,South,386,556.23,0.26,Cloudy,Yes,Winter,528.25,187,182,203
06-03-2025,1045,2202,Electronics,South,339,1927.08,0.47,Cloudy,Yes,Winter,1756.33,226,122,211
07-03-2025,1023,2277,Clothing,East,291,2875.41,0.07,Rainy,No,Winter,2985.54,196,178,170
08-03-2025,1024,2918,Clothing,East,389,860.97,0.1,Cloudy,No,Monsoon,807.93,172,106,144
09-03-2025,1004,2636,Home,West,216,2358,0.33,Sunny,No,Monsoon,2328.61,114,100,121
10-03-2025,1036,2475,Beauty,East,189,140.48,0.41,Sunny,Yes,Monsoon,140.13,236,189,205
11-03-2025,1044,2516,Beauty,East,205,2925.04,0.32,Cloudy,No,Summer,2867.02,154,126,174
12-03-2025,1049,2822,Clothing,North,343,2739.26,0.11,Rainy,Yes,Winter,2716.31,116,100,120
13-03-2025,1023,2231,Home,West,126,2955.4,0.47,Rainy,No,Monsoon,2923.43,170,96,163
14-03-2025,1030,2780,Home,North,412,1113.71,0.43,Sunny,Yes,Festive,1106.8,121,109,122
15-03-2025,1025,2193,Electronics,South,150,2322.7,0.09,Sunny,No,Winter,2450.9,184,123,147
16-03-2025,1020,2652,Electronics,West,499,285.18,0.03,Rainy,No,Summer,312.57,133,115,155
17-03-2025,1033,2148,Beauty,North,43,1673.12,0.04,Cloudy,No,Monsoon,1608.45,127,43,118
18-03-2025,1037,2141,Home,West,49,120.75,0.44,Cloudy,No,Monsoon,117.35,123,49,143
19-03-2025,1023,2756,Home,South,201,1512.21,0.36,Sunny,Yes,Summer,1571.58,61,60,55
20-03-2025,1027,2026,Beauty,West,68,2934.33,0.05,Cloudy,Yes,Winter,2823.29,176,68,176
21-03-2025,1029,2705,Electronics,North,283,334.73,0.41,Sunny,Yes,Winter,315.47,79,41,78
22-03-2025,1033,2883,Clothing,South,127,726.15,0.19,Rainy,No,Monsoon,794.51,44,31,51
23-03-2025,1022,2353,Beauty,East,423,2062.4,0.04,Sunny,Yes,Winter,2056.89,31,28,35
24-03-2025,1007,2517,Beauty,East,260,1294.13,0.35,Rainy,Yes,Summer,1282.27,226,185,202
25-03-2025,1041,2686,Electronics,North,75,1105.88,0.46,Rainy,Yes,Festive,1154.01,66,40,60
26-03-2025,1049,2970,Clothing,South,466,1268.78,0.21,Cloudy,Yes,Monsoon,1305.05,52,42,55
27-03-2025,1009,2291,Beauty,West,104,274.19,0.14,Rainy,Yes,Monsoon,270.36,175,104,161
28-03-2025,1000,2104,Electronics,West,435,1500.96,0.02,Cloudy,No,Winter,1517.92,23,21,20
29-03-2025,1019,2409,Home,North,95,839.13,0.49,Sunny,Yes,Summer,889.7,191,95,177
30-03-2025,1036,2047,Beauty,East,299,607.38,0.18,Cloudy,Yes,Summer,648.63,127,86,137
31-03-2025,1017,2512,Home,East,355,1517.87,0.28,Cloudy,Yes,Monsoon,1526.96,221,125,232
01-04-2025,1020,2149,Electronics,South,368,1509.35,0.07,Sunny,No,Festive,1593.73,192,175,177
02-04-2025,1048,2647,Clothing,South,320,1760.68,0.09,Cloudy,No,Winter,1887.15,137,111,113
03-04-2025,1003,2770,Beauty,East,124,1810.19,0.11,Cloudy,Yes,Festive,1922.66,135,95,116
04-04-2025,1042,2644,Home,West,419,2545.85,0.1,Sunny,No,Winter,2613.33,134,110,157
05-04-2025,1001,2696,Beauty,South,138,2877.83,0.21,Cloudy,Yes,Summer,2934.02,196,138,231
06-04-2025,1020,2369,Electronics,South,14,484.25,0.49,Rainy,Yes,Summer,452.98,236,14,225
07-04-2025,1036,2890,Electronics,South,59,1212.94,0.37,Sunny,No,Monsoon,1280.3,194,59,218
08-04-2025,1004,2034,Clothing,South,61,1293.29,0.31,Sunny,No,Winter,1325.97,175,61,203
09-04-2025,1016,2510,Electronics,East,241,2619.57,0.45,Cloudy,No,Festive,2522.73,148,129,144
10-04-2025,1048,2054,Beauty,North,468,1798.88,0.31,Sunny,No,Monsoon,1741.91,173,104,190
11-04-2025,1047,2022,Clothing,North,163,787.51,0.14,Cloudy,No,Summer,820.62,149,111,159
12-04-2025,1010,2207,Electronics,West,427,2202.92,0.26,Sunny,No,Festive,2397.66,96,74,103
13-04-2025,1045,2405,Beauty,South,270,2179.53,0.13,Sunny,No,Winter,2186.1,76,44,82
14-04-2025,1040,2386,Home,East,164,1701.51,0.38,Cloudy,Yes,Winter,1634.32,201,164,207
15-04-2025,1030,2847,Clothing,North,316,959.1,0.03,Rainy,No,Festive,992.11,24,23,26
16-04-2025,1027,2820,Clothing,North,441,1788.63,0.32,Cloudy,No,Festive,1752.29,79,60,78
17-04-2025,1043,2279,Electronics,West,359,206.99,0.44,Cloudy,No,Festive,197.88,234,196,266
18-04-2025,1031,2350,Home,West,180,2243.27,0.11,Sunny,Yes,Monsoon,2379.09,83,59,76
19-04-2025,1020,2173,Electronics,North,470,2987.77,0.49,Rainy,No,Festive,2947.61,114,72,95
20-04-2025,1006,2764,Electronics,West,450,1210.29,0.35,Sunny,Yes,Summer,1184.01,234,149,245
21-04-2025,1009,2829,Electronics,East,13,505.63,0.05,Rainy,No,Festive,510.89,46,13,54
22-04-2025,1027,2246,Home,West,177,461.21,0.48,Cloudy,Yes,Festive,498.75,139,72,144
23-04-2025,1047,2753,Clothing,West,424,1104.38,0.05,Sunny,No,Winter,1054.79,27,23,27
24-04-2025,1035,2786,Beauty,South,96,1363.92,0.44,Cloudy,Yes,Monsoon,1463.19,117,96,117
25-04-2025,1019,2283,Home,South,276,2485.97,0.35,Cloudy,No,Summer,2717.7,174,164,164
26-04-2025,1012,2210,Beauty,South,427,1376.27,0.28,Cloudy,No,Festive,1247.27,189,179,178
27-04-2025,1018,2649,Home,South,282,1978.53,0.36,Rainy,Yes,Festive,1781.44,122,119,106
28-04-2025,1049,2453,Beauty,North,331,391.12,0.12,Sunny,No,Winter,356.03,205,103,176
29-04-2025,1010,2482,Electronics,East,304,845.91,0.31,Cloudy,Yes,Festive,867.08,158,125,147
30-04-2025,1034,2122,Beauty,North,375,1033.3,0.01,Sunny,No,Summer,1068.08,168,156,161
01-05-2025,1033,2023,Home,East,281,1861.15,0.39,Cloudy,No,Festive,1993.87,136,86,117
02-05-2025,1043,2839,Beauty,South,135,1599.89,0.49,Sunny,Yes,Winter,1539.91,117,100,113
03-05-2025,1003,2414,Beauty,West,44,288.26,0.4,Rainy,Yes,Festive,306.07,84,44,69
04-05-2025,1012,2359,Clothing,East,226,677.84,0.37,Sunny,No,Winter,723.44,195,149,195
05-05-2025,1036,2363,Beauty,East,474,2216.55,0.45,Cloudy,Yes,Winter,2320.23,231,230,208
06-05-2025,1001,2137,Clothing,West,210,1670.38,0.07,Rainy,Yes,Festive,1816.74,56,44,50
07-05-2025,1049,2466,Beauty,South,460,125.36,0.39,Cloudy,Yes,Summer,129.8,88,76,84
08-05-2025,1000,2276,Beauty,West,52,2009.4,0.25,Cloudy,No,Festive,2172.7,202,52,214
09-05-2025,1039,2592,Beauty,East,344,2415.35,0.06,Sunny,Yes,Summer,2201.47,108,99,117
10-05-2025,1024,2243,Home,North,244,1637.85,0.17,Cloudy,No,Festive,1727.02,76,42,68
11-05-2025,1036,2109,Home,West,17,1989.94,0.02,Sunny,No,Monsoon,1902.5,161,17,132
12-05-2025,1035,2619,Electronics,East,194,834.13,0.25,Cloudy,No,Summer,906.42,153,133,172
13-05-2025,1005,2982,Electronics,East,436,481.29,0.11,Cloudy,Yes,Festive,458.67,64,33,70
14-05-2025,1006,2913,Home,East,263,571.6,0.29,Rainy,No,Festive,590.85,62,45,63
15-05-2025,1003,2476,Beauty,West,351,2307.1,0.14,Rainy,Yes,Monsoon,2099.95,58,40,49
16-05-2025,1034,2476,Beauty,North,207,2690.75,0.27,Rainy,Yes,Monsoon,2425.51,135,116,111
17-05-2025,1040,2812,Beauty,North,11,2787,0.22,Cloudy,Yes,Monsoon,2714.71,78,11,86
18-05-2025,1033,2401,Home,East,239,851.97,0.1,Sunny,Yes,Summer,864.51,191,133,167
19-05-2025,1028,2553,Electronics,West,84,300.66,0.44,Rainy,Yes,Winter,307.94,114,84,112
20-05-2025,1004,2777,Beauty,West,42,1712.76,0.44,Sunny,No,Summer,1861.02,64,42,51
21-05-2025,1026,2023,Electronics,East,82,1098.1,0.31,Cloudy,No,Festive,1093.19,64,39,54
22-05-2025,1032,2205,Home,East,272,2107.03,0.27,Sunny,No,Festive,2058.04,205,151,203
23-05-2025,1045,2455,Beauty,South,371,2043.66,0.14,Sunny,Yes,Monsoon,2215.04,87,44,103
24-05-2025,1009,2474,Electronics,South,19,2651.13,0.42,Rainy,Yes,Festive,2438.15,114,19,113
25-05-2025,1005,2410,Clothing,East,60,1125.17,0.28,Rainy,Yes,Monsoon,1214.61,198,60,237
26-05-2025,1033,2147,Electronics,South,313,1916.59,0.41,Rainy,No,Festive,2078.15,233,188,223
27-05-2025,1007,2323,Home,West,167,2942.4,0.04,Sunny,No,Monsoon,3065.48,152,91,158
28-05-2025,1030,2696,Home,East,214,2169.76,0.21,Cloudy,Yes,Monsoon,2141.69,141,100,132
29-05-2025,1008,2264,Clothing,East,284,2979.07,0.19,Sunny,No,Festive,2861.36,206,141,246
